date,tcn,tcr,ipc,ipc_nvolatil,tpm,ror2,ror10,ror5,ror2uf,ror10uf,ror5uf,m1,m2,m3,ipsa,col,colcons,colviv,colcom,imacec,imacecdes,exp,imp,impk,reserv,lf,empl,unem,ind,indmin,indmanu,indega,genera,ivcm,cobre,oil,spread,tbill10,rem_index
1/1/1980,,,2.1,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,20.73860641
1/2/1980,,,1.8,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,20.92718817
1/3/1980,,,2.9,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,1,,,,21.32590391
1/4/1980,,,2.5,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,21.44444102
1/5/1980,,,2.3,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,21.61147059
1/6/1980,,,1.9,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,22.05329073
1/7/1980,,,2,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,1,,,,22.47355867
1/8/1980,,,2.2,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,22.72679704
1/9/1980,,,2.1,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,23.8636757
1/10/1980,,,2.9,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,24.26777949
1/11/1980,,,2.6,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,24.55873422
1/12/1980,,,1.9,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,24.75809209
1/1/1981,,,1.6,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,25.08676317
1/2/1981,,,0.3,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,24.96822605
1/3/1981,,,0.8,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,25.42621035
1/4/1981,,,1.2,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,25.60401601
1/5/1981,,,1.3,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,25.78720973
1/6/1981,,,0.1,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,26.19131352
1/7/1981,,,0.6,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,26.26674623
1/8/1981,,,1.2,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,26.43916384
1/9/1981,,,0.9,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,27.34974438
1/10/1981,,,0.3,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,27.5437142
1/11/1981,,,0.2,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,27.77001232
1/12/1981,,,0.5,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,28.11484755
1/1/1982,,,0.7,,,,,,,,,101,,,,,,,,,,,,,"3,797",,,,,,,,,,0.7,,,,28.37347398
1/2/1982,,,-0.8,,,,,,,,,99,,,,,,,,,,,,,"3,786",,,,,,,,,,0.7,,,,28.50278719
1/3/1982,,,0.4,,,,,,,,,99,,,,,,,,,,,,,"3,800",,,,,,,,,,0.7,,,,28.94460733
1/4/1982,,,-0.1,,,,,,,,,99,,,,,,,,,,,,,"3,680",,,,,,,,,,0.7,,,,29.06853249
1/5/1982,,,-0.5,,,,,,,,,96,,,,,,,,,,,,,"3,575",,,,,,,,,,0.7,,,,29.2086218
1/6/1982,,,0.7,,,,,,,,,97,,,,,,,,,,,,,"3,485",,,,,,,,,,0.6,,,,29.6450539
1/7/1982,,,2,,,,,,,,,88,,,,,,,,,,,,,"3,348",,,,,,,,,,0.7,,,,29.69354635
1/8/1982,57.8,,3.2,,,,,,,,,92,,,,,,,,,,,,,"3,208",,,,,,,,,,0.7,,,,30.04915768
1/9/1982,63.04,,4.3,,,,,,,,,94,,,,,,,,,,,,,"2,759",,,,,,,,,,0.6,,,,31.10521558
1/10/1982,66.27,,4.8,,,,,,,,,89,,,,,,,,,,,,,"2,692",,,,,,,,,,0.7,,,,31.19681244
1/11/1982,69.19,,3.3,,,,,,,,,85,,,,,,,,,,,,,"2,492",,,,,,,,,,0.7,,,,31.37461811
1/12/1982,72.39,,1.2,,,,,,,,,98,,,,,,,,,,,,,"2,735",,,,,,,,,,0.7,,,,31.52009547
1/1/1983,74.04,,1.8,,,,,,,,,111,,,,,,,,,,,,,"2,496",,,,,,,,,,0.7,,,,31.789498
1/2/1983,76.38,,0.1,,,,,,,,,114,,,,,,,,,,,,,"2,334",,,,,,,,,,0.7,,,,32.01040807
1/3/1983,74.48,,1.9,,,,,,,,,115,,,,,,,,,,,,,"2,124",,,,,,,,,,0.7,,,,32.3875716
1/4/1983,73.69,,3,,,,,,,,,112,,,,,,,,,,,,,"2,149",,,,,,,,,,0.8,,,,32.54921312
1/5/1983,75.1,,1.4,,,,,,,,,106,,,,,,,,,,,,,"1,999",,,,,,,,,,0.8,30.1,,,32.79706344
1/6/1983,77.03,,1.6,,,,,,,,,107,,,,,,,,,,,,,"2,070",,,,,,,,,,0.8,31,,,32.98564521
1/7/1983,78.25,,1.9,,,,,,,,,105,,,,,,,,,,,,,"2,217",,,,,,,,,,0.8,31.6,,,33.05030182
1/8/1983,79.55,,2.7,,,,,,,,,105,,,,,,,,,,,,,"2,401",,,,,,,,,,0.7,31.9,,,33.30354019
1/9/1983,81.24,,2.3,,,,,,,,,110,,,,,,,,,,,,,"2,469",,,,,,,,,,0.7,31.2,,,34.05786726
1/10/1983,83.34,,2.4,,,,,,,,,108,,,,,,,,,,,,,"2,588",,,,,,,,,,0.7,30.4,,,34.30032953
1/11/1983,85.29,,1.3,,,,,,,,,108,,,,,,,,,,,,,"2,747",,,,,,,,,,0.6,30,,,34.50507545
1/12/1983,87.07,,0.6,,,,,,,,,118,,,,,,,,,,,,,"2,818",,,,,,,,,,0.6,29.2,,,34.67210502
1/1/1984,87.82,,0.1,,,,,,,,,120,,,,,,,,,,,,,"2,693",,,,,,,,,,0.6,29.7,,,34.76908993
1/2/1984,88.12,,-0.2,,,,,,,,,124,,,,,,,,,,,,,"2,756",,,,,,,,,,0.6,30.1,,,34.87146289
1/3/1984,88.2,,2.5,,,,,,,,,132,,,,,,,,,,,,,"2,836",,,,,,,,,,0.7,30.8,,,35.0331044
1/4/1984,88.55,,1.5,,,,,,,,,137,,,,,,,,,,,,,"2,889",,,,,,,,,,0.7,30.6,,,35.26479058
1/5/1984,90.19,,1.2,,,,,,,,,136,,,,,,,,,,,,,"2,792",,,,,,,,,,0.6,30.6,,,35.41565599
1/6/1984,91.13,,1.3,,,,,,,,,134,,,,,,,,,,,,,"3,005",,,,,,,,,,0.6,30,,,35.65811826
1/7/1984,91.89,,0.9,,,,,,,,,131,,,,,,,,,,,,,"2,929",,,,,,,,,,0.6,28.6,,,35.72277487
1/8/1984,92.69,,0.3,,,,,,,,,128,,,,,,,,,,,,,"3,022",,,,,,,,,,0.6,29.3,,,35.95984909
1/9/1984,100.94,,2.9,,,,,,,,,136,,,,,,,,,,,,,"2,861",,,,,,,,,,0.6,29.4,,,36.58486295
1/10/1984,116.39,,8.2,,,,,,,,,130,,,,,,,,,,,,,"2,872",,,,,,,,,,0.6,28.8,,,37.01051894
1/11/1984,119.58,,1.2,,,,,,,,,119,,,,,,,,,,,,,"2,882",,,,,,,,,,0.6,28.1,,,37.16677241
1/12/1984,126.23,,1.4,,,,,,,,,130,,,,,,,,,,,,,"3,082",,,,,,,,,,0.6,26.9,,,37.35535417
1/1/1985,128.98,,3.1,,,,,,,,,148,,,,,,,,,,,,,"2,719",,,,,,,,,,0.6,25.7,,,37.57087619
1/2/1985,131.84,,2,,,,,,,,,150,,,,,,,,,,,,,"2,608",,,,,,,,,,0.6,27.3,,,37.73251771
1/3/1985,145.69,,2.8,,,,,,,,,156,,,,,,,,,,,,,"2,647",,,,,,,,,,0.6,28.4,,,37.99114413
1/4/1985,148.76,,2.3,,,,,,,,,159,,,,,,,,,,,,,"2,551",,,,,,,,,,0.7,28.8,,,38.1258454
1/5/1985,152.15,,2,,,,,,,,,158,,,,,,,,,,,,,"2,397",,,,,,,,,,0.7,27.6,,,38.2120542
1/6/1985,155.06,,3.7,,,,,,,,,162,,,,,,,,,,,,,"2,369",,,,,,,,,,0.7,27.2,,,38.43296427
1/7/1985,170.81,,1.3,,,,,,,,,160,,,,,,,,,,,,,"2,327",,,,,,,,,,0.7,27.3,,,38.52994918
1/8/1985,176.49,,0.9,,,,,,,,,160,,,,,,,,,,,,,"2,418",,,,,,,,,,0.6,27.8,,,38.6484863
1/9/1985,178.19,,1.2,,,,,,,,,176,,,,,,,,,,,,,"2,316",,,,,,,,,,0.6,28.3,,,39.40281337
1/10/1985,179.19,,1.5,,,,,,,,,168,,,,,,,,,,,,,"2,362",,,,,,,,,,0.6,29.6,,,39.56445488
1/11/1985,180.68,,1.6,,,,,,,,,171,,,,,,,,,,,,,"2,495",,,,,,,,,,0.6,30.8,,,39.62372344
1/12/1985,182.48,,1.3,,,,,,,,,190,,,,,,,,,,,,,"3,206",,,,,,,,,,0.6,27.2,,,39.70454419
1/1/1986,184.8,98.65,2.7,,,,,,,,,199,754,"1,232",,"14,676",364,"1,395","11,459",,,,,,"2,775",,,,,,,,,,0.6,22.9,,,39.88773791
1/2/1986,186.74,100.68,0.9,,,,,,,,,205,778,"1,266",,"14,755",368,"1,410","11,524",,,,,,"2,738",,,,,,,,,,0.6,15.4,,,39.98472282
1/3/1986,189.22,100.38,1.5,,,,,,,,,214,793,"1,310",,"14,594",369,"1,413","11,356",,,,,,"2,957",,,,,,,,,,0.7,12.5,,,40.30800585
1/4/1986,189.19,98.56,1.4,,,,,,,,,220,820,"1,366",,"14,718",367,"1,418","11,426",,,,,,"3,100",,,,,,,,,,0.7,12.9,,,40.36727441
1/5/1986,187.93,98.42,0.7,,,,,,,,,216,807,"1,352",,"14,356",362,"1,440","11,032",,,,,,"3,080",,,,,,,,,,0.6,15.4,,,40.36188636
1/6/1986,188.79,97.51,1.3,,,,,,,,,231,837,"1,392",,"14,120",370,"1,427","10,784",,,,,,"3,027",,,,,,,,,,0.6,13.6,,,40.56663228
1/7/1986,190.36,98.86,1,,,,,,,,,227,859,"1,413",,"14,177",361,"1,433","10,737",,,,,,"2,986",,,,,,,,,,0.6,11.6,,,40.56663228
1/8/1986,194.46,101.82,0.6,,,,,,,,,231,877,"1,444",,"14,334",365,"1,456","10,791",,,,,,"3,076",,,,,,,,,,0.6,15.1,,,40.61512473
1/9/1986,198.32,102.37,1.5,,,,,,,,,248,891,"1,477",,"14,342",364,"1,461","10,722",,,,,,"2,836",,,,,,,,,,0.6,15,,,41.26707884
1/10/1986,199.73,101.58,1.5,,,,,,,,,241,906,"1,507",,"14,379",365,"1,465","10,718",,,,,,"2,953",,,,,,,,,,0.6,14.9,,,41.40716816
1/11/1986,201.95,100.66,1.4,,,,,,,,,249,938,"1,567",,"14,502",386,"1,473","10,761",,,,,,"3,228",,,,,,,,,,0.6,15.2,,,41.57419772
1/12/1986,203.67,100.82,1.5,,,,,,,,,276,967,"1,614",,"14,534",391,"1,510","10,757",,,,,,"3,314",,,,,,,,,,0.6,16.1,,,41.82743609
1/1/1987,204.54,102.44,2,,,,,,,,,285,990,"1,663",,"14,437",412,"1,504","10,610",,,,,,"3,088",,,,,,,,,,0.6,18.7,,,41.97291346
1/2/1987,206.01,101.63,1.7,,,,,,,,,283,"1,018","1,708",,"14,433",415,"1,505","10,561",,,,,,"3,154",,,,,,,,,,0.6,17.8,,,42.02679396
1/3/1987,207.82,101.27,1.6,,,,,,,,,287,"1,069","1,769",,"14,457",420,"1,507","10,613",,,,,,"3,095",,,,,,,,,,0.7,18.4,,,42.22615183
1/4/1987,211.49,103.08,2.4,,,,,,,,,295,"1,097","1,809",,"14,439",419,"1,502","10,591",,,,,,"3,129",,,,,,,,,,0.7,18.7,,,42.39856945
1/5/1987,212.54,103.29,1.5,,,,,,,,,287,"1,102","1,846",,"14,515",416,"1,513","10,575",,,,,,"3,072",,,,,,,,,,0.7,19.4,,,42.60870342
1/6/1987,218.18,104.64,0.7,,,,,,,,,297,"1,155","1,923",,"14,644",419,"1,522","10,635",,,,,,"3,325",,,,,,,,,,0.7,20.1,,,42.79728519
1/7/1987,224.13,104.9,1.7,,,,,,,,,300,"1,179","1,966",,"14,571",422,"1,509","10,560",,,,,,"3,192",,,,,,,,,,0.8,21.3,,,42.9481506
1/8/1987,224.58,104.16,1.4,,,,,,,,,288,"1,172","1,998",,"14,599",427,"1,512","10,511",,,,,,"3,311",,,,,,,,,,0.8,20.3,,,43.07746381
1/9/1987,225.15,104.24,1.9,,,,,,,,,299,"1,206","2,051",,"14,518",430,"1,510","10,435",,,,,,"3,095",,,,,,,,,,0.8,19.6,,,43.4384632
1/10/1987,229.27,106.41,2.4,,,,,,,,,293,"1,238","2,085",,"14,453",438,"1,529","10,287",,,,,,"3,137",,,,,,,,,,0.9,19.9,,,43.70786572
1/11/1987,233.83,107.19,1.9,,,,,,,,,295,"1,290","2,166",,"14,548",457,"1,539","10,297",,,,,,"3,430",,,,,,,,,,1.1,19,,,43.83179088
1/12/1987,235.34,108.81,0.3,,,,,,,,,331,"1,362","2,268",,"14,937",471,"1,577","10,609",,,,,,"3,613",,,,,,,,,,1.3,17.3,,,44.0473129
1/1/1988,243.73,112.15,0.7,,,,,,,,,350,"1,406","2,341",,"15,238",492,"1,582","10,896",,,,,,"3,319",,,,,,,,,,1.2,17.1,,,44.16585002
1/2/1988,240,109.76,0.4,,,,,,,,,363,"1,418","2,362",,"15,243",498,"1,595","10,882",,,,,,"3,571",,,,,,,,,,1.1,16.7,,,44.28977518
1/3/1988,243.33,110.92,1.9,,,,,,,,,377,"1,451","2,453",,"14,953",506,"1,579","10,666",,,,,,"3,549",,,,,,,,,,1.1,16.2,,,44.57534185
1/4/1988,241.88,111.37,0.8,,,,,,,,,379,"1,471","2,499",,"15,219",512,"1,607","10,813",,,,,,"3,731",,,,,,,,,,1,17.9,,,44.73698337
1/5/1988,245.15,113,0.5,,,,,,,,,383,"1,487","2,551",,"15,359",511,"1,615","10,937",,,,,,"3,413",,,,,,,,,,1.1,17.4,,,44.84474438
1/6/1988,248.31,114.97,0.6,,,,,,,,,395,"1,508","2,603",,"15,491",514,"1,612","10,940",,,,,,"3,587",,,,,,,,,,1.2,16.5,,,44.98483369
1/7/1988,248.32,112.75,0.1,,,,,,,,,404,"1,537","2,661",,"15,898",529,"1,614","11,228",,,,,,"3,814",,,,,,,,,,1,15.5,,,44.97944564
1/8/1988,245.59,110.99,0.8,,,,,,,,,418,"1,573","2,721",,"15,962",544,"1,606","11,193",,,,,,"3,846",,,,,,,,,,1,15.5,,,45.09798275
1/9/1988,245.67,109.24,0.9,,,,,,,,,440,"1,639","2,779",,"16,307",566,"1,624","11,391",,,,,,"3,537",,,,,,,,,,1.1,14.6,,,45.72838466
1/10/1988,247.09,110.6,1.5,,,,,,,,,438,"1,689","2,816",,"16,322",582,"1,632","11,375",,,,,,"3,692",,,,,,,,,,1.3,13.8,,,45.97623499
1/11/1988,246.44,110.36,1.9,,,,,,,,,428,"1,686","2,853",,"16,350",626,"1,639","11,251",,,,,,"3,597",,,,,,,,,,1.5,14.1,,,46.1055482
1/12/1988,244.63,107.96,1.9,,,,,,,,,477,"1,764","3,007",,"16,658",636,"1,635","11,449",,,,,,"4,261",,,,,,,,,,1.6,16.4,,,46.29412997
1/1/1989,247.11,107.69,1.1,,,,,,,,,477,"1,824","3,120",54.4,"16,784",671,"1,668","11,522",,,,,,"4,148",,,,,,,,,,1.5,18,,,46.31029412
1/2/1989,245.84,107.15,0.1,,,,,,,,,481,"1,851","3,201",60.6,"17,063",683,"1,706","11,705",,,,,,"4,299",,,,,,,,,,1.4,18,,,46.40727903
1/3/1989,249.64,107.89,1.9,,,,,,,,,509,"1,891","3,323",63.6,"17,009",689,"1,703","11,559",,,,,,"4,348",,,,,,,,,,1.5,19.5,,,46.55275639
1/4/1989,251.36,104.49,1,,,,,,,,,495,"1,898","3,355",68.4,"17,165",695,"1,715","11,634",,,,,,"4,337",,,,,,,,,,1.4,21.2,,,46.59586079
1/5/1989,252.44,102.06,2,1.4,,,,,,,,506,"1,909","3,441",70.7,"16,766",665,"1,670","11,267",,,,,,"4,232",,,,,,,,,,1.2,20.4,,,46.67668155
1/6/1989,261.66,105.79,1.8,2,,,,,,,,498,"1,966","3,614",65,"16,856",654,"1,680","11,282",,,,,,"4,153",,,,,,,,,,1.2,20.2,,,46.87603942
1/7/1989,272.81,110.9,1.8,1.7,,,,,,,,490,"2,001","3,700",63.8,"16,988",656,"1,702","11,464",,,,,,"4,298",,,,,,,,,,1.1,19.7,,,46.94069603
1/8/1989,276.65,111.08,1,1,,,,,,,,492,"2,047","3,778",58.9,"17,814",691,"2,007","11,916",,,,,,"4,346",,,,,,,,,,1.3,18.6,,,47.05384509
1/9/1989,280.15,110.63,2.1,1.7,,,,,,,,530,"2,107","3,906",62.5,"17,787",698,"2,002","12,022",,,,,,"3,914",,,,,,,,,,1.3,19.6,,,47.57648599
1/10/1989,282.78,110.76,2.9,1.9,,,,,,,,503,"2,110","3,969",69.5,"17,893",704,"2,057","12,016",,,,,,"4,215",,,,,,,,,,1.3,20.1,,,47.80817216
1/11/1989,288.42,112.26,1.7,1.3,,,,,,,,512,"2,176","4,129",69.5,"18,257",737,"2,176","12,227",,,,,,"4,630",,,,,,,,,,1.2,19.9,,,47.96981367
1/12/1989,294.59,111.95,2.1,1.8,,,,,,,,587,"2,314","4,390",79.1,"18,323",733,"2,171","12,351",,,,,,"4,762",,,,,,,,,,1.1,21.1,,,48.14223129
1/1/1990,296.76,115.9,2.5,1.8,,,,,,,,577,"2,357","4,471",82.6,"18,296",753,"2,358","12,149",,,,,,"4,400",,,,,30.7,,,,,1.1,23,,8.2,48.12067909
1/2/1990,292.46,113.88,0.3,0.9,,,,,,,,555,"2,374","4,625",94.4,"18,567",763,"2,416","12,272",,,,,,"4,673",,,,,26.4,,,,,1.1,22.1,,8.5,48.11529104
1/3/1990,296.66,115.69,2.4,3.4,,,,,,,,575,"2,417","4,813",95.6,"18,289",760,"2,399","11,997",,,,,,"4,813",,,,,30.5,,,,,1.2,20.4,,8.6,48.2284401
1/4/1990,296.41,111.77,1.8,2,,,,,,,,592,"2,472","4,879",94.9,"18,100",748,"2,400","11,800",,,,,,"4,985",,,,,29.3,,,,,1.2,18.4,,8.8,48.35775331
1/5/1990,296.97,112.14,1.5,1.7,,,,,,,,583,"2,514","4,981",94.8,"17,990",738,"2,414","11,642",,,,,,"4,931",,,,,31.2,,,,,1.2,18.3,,8.7,48.48167847
1/6/1990,296.79,109.47,2.2,2,,,,,,,,576,"2,570","5,140",92.7,"17,635",716,"2,405","11,303",,,,,,"5,251",,,,,30.3,,,,,1.2,16.7,,8.5,48.59482753
1/7/1990,296.67,108.83,1.7,1.3,,,,,,,,569,"2,622","5,299",93.5,"17,398",709,"2,419","11,010",,,,,,"5,746",,,,,30.7,,,,,1.3,18.4,,8.5,48.65948414
1/8/1990,303.44,111.78,2,1.2,,,,,,,,563,"2,638","5,437",93.5,"17,334",709,"2,415","10,960",,,,,,"6,078",,,,,32.7,,,,,1.3,27.2,,8.7,48.78879735
1/9/1990,308.35,111.4,4.9,2.3,,,,,,,,608,"2,688","5,588",92.6,"16,714",681,"2,357","10,571",,,,,,"5,677",,,,,29.3,,,,,1.4,33.8,,8.9,49.17134894
1/10/1990,312.49,111.25,3.8,2,,,,,,,,564,"2,778","5,779",96,"16,578",664,"2,356","10,219",,,,,,"6,539",,,,,32.7,,,,,1.2,36.1,,8.7,49.37609486
1/11/1990,326.86,115.19,0.9,1.6,,,,,,,,574,"2,888","6,019",115.9,"17,072",679,"2,456","10,437",,,,,,"7,077",,,,,32.2,,,,,1.2,32.4,,8.4,49.44613951
1/12/1990,334.98,115.15,0.5,1.7,,,,,,,,692,"3,020","6,309",130.4,"17,399",683,"2,499","10,631",,,,,,"7,074",,,,,34.8,,,,,1.1,27.3,,8.1,49.51618417
1/1/1991,337.23,114.26,0.4,1.7,,,,,,,,770,"3,066","6,471",155.2,"17,414",721,"2,522","10,642",,,,,,"6,937",,,,,34.7,49.2,,,,1.1,25.2,,8.1,49.55390052
1/2/1991,337.53,115.28,0.1,1,,,,,,,,787,"3,135","6,631",186.5,"17,409",731,"2,548","10,597",,,,,,"7,222",,,,,31.3,42.3,,,,1.1,20.5,,7.8,49.53234832
1/3/1991,340.24,111.65,1.2,2.2,,,,,,,,850,"3,167","6,775",202.2,"17,323",748,"2,541","10,531",,,,,,"7,360",,,,,36.7,51.7,,,,1.1,19.9,,8.1,49.69398984
1/4/1991,340.28,107.8,1.8,1.8,,,,,,,,848,"3,230","6,860",207.5,"17,050",761,"2,525","10,374",,,,,,"7,296",,,,,33.7,52,,,,1.1,20.8,,8,49.76403449
1/5/1991,339.95,104.34,2.5,2.7,,,,,,,,823,"3,312","6,932",219,"16,957",761,"2,508","10,236",,,,,,"7,012",,,,,35.1,52.3,,,,1.1,21.2,,8.1,49.76942254
1/6/1991,344.89,102.54,1.8,1.7,,,,,,,,809,"3,429","7,172",260,"16,931",755,"2,526","10,252",,,,,,"6,972",,,,,33.7,50.8,,,,1,20.2,,8.3,50.00649677
1/7/1991,348.72,102.42,1.8,1.5,,,,,,,,791,"3,554","7,430",296.8,"16,966",770,"2,533","10,244",,,,,,"7,034",,,,,30.9,53.3,,,,1,21.5,,8.3,50.00649677
1/8/1991,350.89,102.93,1.2,1.3,,,,,,,,807,"3,646","7,663",333.8,"17,272",792,"2,577","10,324",,,,,,"7,145",,,,,30.8,52.9,,,,1,21.7,,7.9,50.09809362
1/9/1991,355.61,104.36,1.3,0.7,,,,,,,,874,"3,731","7,887",384.1,"17,426",804,"2,600","10,381",,,,,,"6,941",,,,,36.6,46.9,,,,1.1,21.9,,7.6,50.48603326
1/10/1991,359.06,102.18,2.9,1.7,,,,,,,,868,"3,786","8,106",362,"17,357",829,"2,581","10,200",,,,,,"7,189",,,,,38.1,55.1,,,,1.1,23.3,,7.5,50.82548044
1/11/1991,364.26,103.78,0.9,1.3,,,,,,,,863,"3,930","8,417",347.8,"17,783",869,"2,624","10,305",,,,,,"7,639",,,,,35.8,52.4,,,,1.1,22.5,,7.4,51.16492763
1/12/1991,371.93,104.97,1.2,1.5,,,,,,,,988,"4,181","8,721",347.2,"18,164",883,"2,600","10,635",,,,,,"8,159",,,,,37,51.9,,,,1,19.5,,7.1,51.53670311
1/1/1992,369.75,103.51,1.1,1.5,,,,,,,,"1,040","4,368","8,958",337.6,"18,364",957,"2,621","10,799",,,,,,"7,898",,,,,34.9,54.3,,,,1,18.8,,7,51.72528488
1/2/1992,347.86,97.66,-0.6,1,,,,,,,,"1,048","4,482","9,218",393.3,"18,625",993,"2,688","11,007",,,,,,"7,823",,,,,35.4,46.1,,,,1,19,,7.3,51.85998614
1/3/1992,348.34,95.99,0.7,1.8,,,,,,,,"1,334","4,650","9,359",431.2,"18,801","1,047","2,697","11,021",,,,,,"8,072",,,,,36.4,59.9,,,,1,18.9,,7.5,52.09706036
1/4/1992,346.3,94.13,1.3,1.1,,,,,,,,"1,302","4,666","9,457",434,"18,876","1,085","2,685","10,999",,,,,,"8,343",,,,,34.9,57.9,,,,1,20.2,,7.5,52.43111949
1/5/1992,346.56,94.2,1.1,1.6,,,,,,,,"1,188","4,631","9,526",437.7,"19,077","1,100","2,696","10,966",,,,,,"8,580",,,,,36.3,56.8,,,,1,21,,7.4,52.59276101
1/6/1992,355,97.27,0.7,0.9,,,,,,,,"1,182","4,765","9,866",457.2,"19,397","1,113","2,718","10,995",,,,,,"9,171",,,,,34.3,56.1,,,,1,22.4,,7.3,52.85677549
1/7/1992,361.25,99.33,1.1,0.7,,,,,,,,"1,152","4,840","10,130",467.9,"19,823","1,146","2,727","11,178",,,,,,"9,466",,,,,38.6,63.3,,,,1.1,21.8,,6.8,53.03458115
1/8/1992,368.86,100.89,1.4,1.3,,,,,,,,"1,159","4,923","10,265",438,"20,212","1,176","2,735","11,462",,,,,,"9,764",,,,,37.1,59.7,,,,1.1,21.3,,6.6,53.15850631
1/9/1992,376.04,100.8,2.3,1.4,,,,,,,,"1,184","5,072","10,372",401.8,"20,190","1,202","2,722","11,453",,,,,,"9,777",,,,,38.7,57.2,,,,1.1,21.9,,6.4,53.66498306
1/10/1992,373.1,97.35,1.4,1.2,,,,,,,,"1,132","5,234","10,596",439.8,"20,562","1,258","2,751","11,722",,,,,,"9,911",,,,,38.7,60.2,,,,1,21.7,,6.6,53.88050508
1/11/1992,377.63,94.9,1.4,1.2,,,,,,,,"1,140","5,349","10,856",408.6,"21,159","1,324","2,776","12,136",,,,,,"9,938",,,,,34.9,58.8,,,,1,20.3,,6.9,54.07986295
1/12/1992,380.22,95.3,0.1,0.9,,,,,,,,"1,282","5,501","11,174",420.8,"21,791","1,378","2,835","12,550",,,,,,"10,357",,,,,38.9,57.1,,,,1,19.4,,6.8,54.23072836
1/1/1993,383.93,95.6,0.2,1.3,,,,,,,,"1,405","5,699","11,544",469.9,"22,303","1,482","2,870","12,838",,,,,,"10,568",,,,,37.7,55.3,,,,1,19.1,,6.6,54.51090699
1/2/1993,387.91,96.16,0.4,1.3,,,,,,,,"1,423","5,737","11,615",460.5,"22,578","1,538","2,884","12,948",,,,,,"10,748",,,,,35.3,50.8,,,,1,20,,6.3,54.69948876
1/3/1993,397.22,98.63,0.6,1.8,,,,,,,,"1,425","5,792","11,693",450.6,"22,874","1,626","2,906","13,065",,,,,,"10,739",,,,,39.3,64.4,,,,1,20.3,,6,54.93117493
1/4/1993,401.19,100,1.4,1.7,,,,,,,,"1,434","5,903","11,947",425.5,"23,179","1,668","2,900","13,373",,,,,,"10,948",,,,,38.5,60.7,,,,0.9,20.3,,6,55.15747305
1/5/1993,404.98,100.08,1.5,1.4,,,,,,,,"1,403","5,963","12,050",431.9,"23,391","1,743","2,912","13,499",,,,,,"10,815",,,,,38.8,58.8,,,,0.8,19.9,,6,55.35683092
1/6/1993,403.3,98.83,0.5,0.7,,,,,,,,"1,386","6,136","12,343",474.5,"23,487","1,755","2,963","13,671",,,,,,"10,782",,,,,36.8,58.7,,,,0.8,19.1,,5.9,55.6423976
1/7/1993,404.79,97.31,1,0.8,,,,,,,,"1,361","6,218","12,625",482.3,"23,712","1,776","2,989","13,829",,,,,,"10,967",,,,,37.3,62.6,,,,0.9,17.9,,5.8,55.77709886
1/8/1993,407.66,96.38,2.1,1.6,,,,,,,,"1,351","6,290","12,797",512.1,"23,680","1,773","2,983","13,844",,,,,,"11,104",,,,,39.8,62.7,,,,0.9,18,,5.7,55.92257622
1/9/1993,408.19,96.36,1.2,0.8,,,,,,,,"1,358","6,424","13,033",534.2,"23,964","1,803","3,026","14,059",,,,,,"10,765",,,,,35,58.9,,,,0.8,17.5,,5.4,56.71461965
1/10/1993,412.59,94.38,2.6,1.3,,,,,,,,"1,370","6,607","13,379",560.2,"23,884","1,826","3,018","14,095",,,,,,"10,703",,,,,40.3,59.4,,,,0.8,18.2,,5.3,56.99479828
1/11/1993,412.5,93.36,0.1,0.9,,,,,,,,"1,363","6,686","13,628",596.9,"24,615","1,912","3,097","14,526",,,,,,"10,799",,,,,36.5,61,,,,0.7,16.7,,5.7,57.39890206
